company_name,esg,esg_e,esg_s,esg_g,per,pbr,dividend_yield,company_code,male_contract_employee_count,female_contract_employee_count,total_salary_male,total_salary_female,male_regular_employee_count,female_regular_employee_count,total_male_employees,total_female_employees,average_male_salary,average_female_salary,operating_profit_before_tax,net_profit_margin,comprehensive_income_margin,gross_profit_margin,cost_of_goods_sold,roe,sg_andaexpense_ratio,operating_income_on_total_assets,pre_tax_income_on_total_assets,operating_income_on_equity,pre_tax_income_on_equity,operating_income_on_paid_in_capital,pre_tax_income_on_paid_in_capital,roi,operating_expense_ratio,equity_ratio,debt_ratio,liquidity_ratio,quick_ratio,current_liabilities_ratio,non_current_liabilities_ratio,interest_coverage_ratio,net_interest_coverage_ratio,non_current_asset_ratio,financial_cost_burden_ratio,capital_retention_ratio,retention_amount_to_equity_ratio,financial_leverage,non_current_asset_suitability_ratio,non_current_asset_composition_ratio,tangible_asset_composition_ratio,current_asset_composition_ratio,inventory_composition_ratio,current_to_non_current_asset_ratio,inventory_to_current_asset_ratio,receivables_to_payables_ratio,payables_to_inventory_ratio,sales_growth_rate_yoy,gross_profit_growth_rate_yoy,operating_profit_growth_rate_yoy,pre_tax_profit_growth_rate_yoy,net_profit_growth_rate_yoy,comprehensive_income_growth_rate_yoy,total_asset_growth_rate_yoy,non_current_asset_growth_rate_yoy,tangible_asset_growth_rate_yoy,total_liabilities_growth_rate_yoy,total_borrowings_growth_rate_yoy,equity_growth_rate_yoy,current_asset_growth_rate_yoy,receivables_growth_rate_yoy,inventory_growth_rate_yoy,current_liabilities_growth_rate_yoy,payables_growth_rate_yoy,non_current_liabilities_growth_rate_yoy,total_asset_turnover,receivables_turnover,inventory_turnover,cost_of_goods_sold_to_inventory,payables_turnover,non_current_asset_turnover,tangible_asset_turnover,debt_to_equity_turnover,equity_turnover,capital_turnover,dividend_payout_ratio,female_executives,male_executives,status,message,corp_name_eng,stock_name,stock_code,ceo_name,corp_cls,jurir_no,bizr_no,address,home_url,ir_url,phone_number,fax_number,industry_code,establishment_date,accounting_month
50,C,C,D,C,,0.21,2,101628,26,37,7331832000,3051195000,98,48,124,85,59127677,35896412,,-3.418,-3.519,28.408,71.592,-1.802,24.35,1.301,,2.139,,116.496,,-98.137,24.35,61.154,63.521,51.758,,38.523,24.998,,,143.583,7.377,,57.526,163.521,114.868,87.807,23.933,12.193,4.466,13.886,36.624,,,1.103,-11.408,-49.934,,-404.676,-278.961,-3.321,-3.526,-10.809,-4.965,,-2.247,-1.819,,-33.153,42.487,,-37.196,32.056,,585.09,418.876,,36.468,128.457,81.802,52.713,2870.801,-23.152,1,12,0,정상,KYUNGBANG LTD,경방,50,"김준, 김담",Y,1.10111E+12,1078105232,서울특별시 영등포구 영중로 15 (영등포동 4가),www.kyungbang.co.kr,,02-2638-6000,02-2638-6109,47119,19191005,12
214390,B+,B+,A,B+,33.21,1.23,0.67,101664,4,3,29025000000,7239000000,383,124,387,127,75000000,57000000,,1.375,0.866,29.153,70.847,2.065,26.59,2.188,,3.849,,46.386,,24.883,26.59,54.217,84.445,114.917,,81.909,2.537,,,90.318,2.415,1138.584,,184.445,88.084,48.967,35.086,51.033,26.535,104.217,51.996,,,10.237,42.004,298.145,,387.135,-333.699,10.709,4.978,-0.13,25.901,,0.471,16.829,,23.017,23.744,,187.946,85.373,,337.776,239.303,,169.944,231.409,197.799,150.204,1810.003,,2,9,0,정상,"KYONGBO PHARMACEUTICAL CO., LTD.",경보제약,214390,김태영,Y,1.64811E+12,3128104567,충청남도 아산시 실옥로 174,www.kbpharma.co.kr,,02-2175-2315,041-546-8427,211,19870331,12
12610,C,B+,B+,D,,0.56,1.6,102113,28,8,49562414000,10649826000,834,190,862,198,57497000,53787000,-2.821,-2.821,-3.378,16.703,83.297,-3.763,17.353,-0.413,-1.792,-0.868,-3.763,-10.799,-46.821,-46.821,17.353,46.7,114.132,111.753,,93.255,20.877,,,109.917,3.291,1022.429,,214.132,90.933,51.331,47.847,48.669,26.929,94.812,55.332,,,-14.214,-44.437,-108.008,-156.509,-156.509,-170.114,-1.696,-2.809,-0.248,1.831,,-5.433,-0.494,,-11.776,9.659,,-22.79,63.54,,223.101,185.837,,123.074,133.779,121.332,133.401,1659.964,-29.337,3,25,0,정상,KYUNG-IN SYNTHETIC CORPORATION,경인양행,12610,"김흥준,조성용 (각자대표이사)",Y,1.20111E+12,1378100562,인천광역시 서구  건지로 199 (석남동) 223-52,www.kyungin.co.kr,,032-571-7498,02-3660-7849,20132,19771014,12
9140,D,D,D,C,6.44,0.38,1.65,627533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,"Kyung-in Electronics Co., Ltd.",경인전자,,이동흥,E,1.20111E+12,1318128484,인천광역시 서구 가좌동 178-168,www.kitrans.com,,032-584-0100,032-584-0101,2629,19930701,12
13580,B+,B+,B+,B,,,,102432,572,112,123680000000,8544000000,974,66,1546,178,80000000,48000000,,1.744,2.01,7.372,92.628,6.252,3.99,3.809,,12.126,,225.503,,116.28,3.99,31.47,217.759,131.275,,163.238,54.522,,,103.47,1.047,,29.723,317.759,66.961,32.562,8.102,67.438,20.072,207.104,29.763,,,0.926,-18.39,-24.194,,-13.946,7.817,6.518,3.675,-2.36,6.342,,6.902,7.947,,-16.497,4.363,,12.746,112.618,,495.014,458.521,,341.322,1331.367,164.203,358.477,6666.747,8.53,0,49,0,정상,"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD",계룡건설산업,13580,"오태식, 윤길호",Y,1.60111E+12,3148107954,대전광역시 서구 문정로48번길 48 -,www.krcon.co.kr,,042-480-7114-5,042)484-5785,412,19781011,12
12200,C,C,C,C,,0.37,1.6,102618,12,1,50931000000,5462000000,651,77,663,78,76819005,70025641,-0.277,-0.331,-2.061,14.026,85.974,-1.019,15.047,-1.471,-0.399,-3.137,-0.852,-24.97,-6.781,-8.108,15.047,51.879,92.755,142.277,,89.274,3.481,,,65.739,0.465,749.789,,192.755,63.528,34.105,22.995,65.895,18.992,193.213,28.821,,,4.536,9.365,-63.364,-95.157,-94.846,-60.959,-22.012,4.536,10.688,-34.171,,-5.888,-1.119,,-11.38,-18.542,,-8.207,144.119,,813.701,699.568,,492.905,751.486,271.336,307.384,2446.69,,0,21,0,정상,"KEYANG ELECTRIC MACHINERY CO.,LTD",계양전기,12200,임영환,Y,1.10111E+12,1048134422,서울특별시 강남구 테헤란로 508 (대치동)해성2빌딩 2층,www.keyang.co.kr,www.keyang.co.kr,02-559-6800,02-559-6860,291,19770427,12
2140,D,D,D,C,22.2,0.6,0.95,102751,3,2,6822000000,753000000,95,18,98,20,69612245,37650000,,0.983,0.592,13.354,86.646,2.95,6.961,2.891,,7.517,,32.035,,12.574,6.961,38.474,159.914,85.475,,138.514,21.4,,,141.519,2.022,331.654,,259.914,116.573,54.448,24.621,45.552,15.294,83.66,33.575,,,14.616,34.738,64.564,,650.449,-1043.894,1.169,3.016,-15.12,1.148,,1.204,-0.953,,-16.464,-0.119,,10.195,115.471,,683.321,592.07,,213.981,428.15,187.659,300.178,1279.334,19.669,0,17,0,정상,"KOREA INDUSTRIAL CO.,LTD",고려산업,2140,"전장열, 김영교(각자 대표이사)",Y,1.80111E+12,6048100024,부산광역시 중구 중앙대로 22 (중앙동6가),www.hafeed.co.kr,,051-600-5076,051-955-2656,105,19570724,12
10130,B,A,A,C,21.26,1.13,2.92,102858,91,4,185999275000,6469006000,1680,103,1771,107,105025000,60458000,,5.496,4.74,9.912,90.088,5.652,3.112,5.467,,6.993,,647.444,,523.283,3.112,80.043,24.933,292.811,,19.735,5.199,,,67.148,2.135,9053.753,,124.933,63.83,53.747,32.119,46.253,21.897,86.057,47.341,,,-13.502,-17.709,-28.203,,-33.183,-37.295,-0.429,7.427,4.728,-16.123,,4.444,-8.226,,-6.645,-17.951,,-8.376,80.389,,355.272,320.056,,155.257,256.618,368.275,102.836,9520.83,,2,51,0,정상,KOREA ZINC INC,고려아연,10130,"박기덕, 정태웅",Y,1.10111E+12,2118111260,서울특별시 종로구 종로33 (청진동) -,www.koreazinc.co.kr,,02-519-3416,549-8245,24213,19740801,12
2240,C,C,B,D,6.44,0.29,1.79,103006,100,32,97944000000,5600000000,1384,108,1484,140,66000000,40000000,,3.607,4.28,12.48,87.52,3.663,9.332,2.26,,3.197,,234.654,,268.862,9.332,73.236,36.546,241.064,145.349,24.853,11.692,,,76.633,2.021,,,136.546,68.611,56.123,31.962,43.877,14.827,78.18,33.792,,,-13.687,-26.096,-57.816,,-30.107,-19.806,-3.217,-0.287,-4.81,-18.526,,3.918,-6.723,,-6.198,-20.538,,-13.89,71.784,254.114,476.45,416.988,,129.844,222.701,244.831,101.562,7453.657,10.89,1,18,0,정상,"KISWIRE CO.,LTD",고려제강,2240,주종대,Y,1.80111E+12,6178100049,부산광역시 수영구 구락로 150,www.kiswire.com,,051-760-1700,051-757-7379,2411,19450922,12
98460,B+,B+,A,B,,,,971522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,Goyoung corporation,고영,,최 진태,E,1.31111E+12,1298107337,경기도 성남시 수정구 성남대로 1226 번길2(수진동),accteam@goyoungcorp.com,,317569787,317563285,33999,19880125,12
215000,C,B+,A,C,,,,1067516,14,8,37248000000,7564000000,374,114,388,122,96000000,62000000,,10.746,10.842,54.064,45.936,18.432,37.344,18.662,,28.679,,3650.727,,2346.356,37.344,66.76,49.789,199.896,,35.479,14.31,,,78.868,0.407,,,149.789,68.995,52.653,22.096,47.347,13.062,89.924,27.587,,,10.947,1.85,-22.956,,-34.006,-32.906,8.072,18.519,9.943,-2.256,,14.074,-1.575,,74.202,-3.928,,2.15,111.616,,1045.205,480.126,,221.364,509.306,319.564,171.527,,37.463,0,19,0,정상,"GOLFZON Co., Ltd.",골프존,215000,"최덕형, 박강수",K,1.60111E+12,1228700053,서울특별시 강남구 영동대로 735 -,www.golfzon.com,,1577-4333,02-6190-1607,58219,20150303,12
9290,C,C,B,C,8.53,0.48,1.5,103592,26,42,130350000000,28652000000,1624,452,1650,494,79000000,58000000,,2.6,2.654,19.798,80.202,6.937,17.02,4.186,,7.413,,80.254,,75.107,17.02,54.547,83.33,145.668,,77.683,5.647,,,70.171,1.388,1030.991,,183.33,66.421,38.276,19.705,61.724,17.498,161.26,28.349,,,5.792,6.304,10.002,,47.456,68.065,15.669,26.47,38.363,27.285,,7.495,9.852,,16.872,29.2,,5.724,150.685,,865.271,693.967,,409.911,827.652,346.163,266.842,2889.03,-10.434,2,24,0,정상,"KWANGDONG PHARMACEUTICAL CO.,LTD",광동제약,9290,최성원,Y,1.10111E+12,1138108888,서울특별시 서초구  서초중앙로 85 가산빌딩,www.ekdp.com,,02-6006-7777,02-6006-7021,21220,19631016,12
17040,D,C,C,D,8.52,0.67,0.52,828257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,"KWANG MYUNG ELECTRIC CO.,LTD",광명전기,,"이경수, 이정호",E,1.31111E+12,1298103457,경기도 성남시 중원구 상대원1동 333-9~340,,,326530212,326530216,28422,19791231,12
17900,D,C,D,D,52.86,0.42,2.56,152729,25,9,20041692000,11388258000,422,333,447,342,44836000,33299000,,-0.846,4.067,9.902,90.098,-0.463,13.406,-1.765,,-1.919,,-15.205,,-3.671,13.406,92.175,8.49,759.923,257.633,7.162,1.327,,,54.061,1.943,628.856,,108.49,53.353,49.831,29.586,50.169,10.816,100.68,21.559,,,-17.408,-47.27,-175.468,,-108.094,-73.689,1.342,1.412,-5.172,-2.862,,1.715,1.271,,-23.098,-0.057,,-15.64,50.379,,402.279,362.448,,101.136,164.666,630.256,54.756,433.887,236.802,1,3,0,정상,AUK CORP,광전자,17900,최재완,Y,2.14911E+12,4038102808,전라북도 익산시 약촌로8길 62-8 (어양동),www.auk.co.kr,,063-839-1111,063-839-1132,2612,19840731,12
37710,A,A,A+,A,4.95,0.28,7.56,220561,0,0,9212000000,14740000000,94,266,94,266,98000000,55413534,,26.872,26.065,90.778,9.222,5.998,60.207,5.942,,6.824,,688.108,,604.858,60.207,87.666,14.07,310.54,,10.63,3.439,,,81.058,0.508,,,114.07,78.363,71.06,22.381,28.94,0.418,40.726,1.444,,,-2.86,-3.77,-16.29,,-15.255,-18.778,2.301,0.295,-13.075,-6.706,,3.71,7.585,,32.424,-8.11,,-2.081,19.437,,5240.234,483.252,,27.085,79.862,150.405,22.321,2250.858,,0,6,0,정상,"GwangjuShinsegae. Co.,Ltd.",광주신세계,37710,이동훈,Y,2.00111E+12,4108127563,광주광역시 서구  무진대로 932 (주)광주신세계,www.gjshinsegae.com,,062-360-1234,062)360-1133,47111,19950410,12
192530,,,,B+,,,,104078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,"The Kwangju Bank, Ltd.",광주은행,,은행장 송기진,E,2.00111E+12,4088100182,광주광역시 동구 제봉로 225,www.kjbank.com,,(062) 239-5000,(062) 239-5199,64121,19681120,12
811097,,,,B+,,,,112882,166,82,277734000000,131240000000,2092,1462,2258,1544,123000000,85000000,,0,0,,,3.988,0,0.491,,5.033,,603.95,,478.515,0,8.273,1108.749,,,,,,,,,7144.712,,1208.749,,,1.105,,,,,,,0,,-2.345,,-8.802,-114.305,7.635,,-0.516,11.36,4.846,-21.483,,,,,,,0,,,,,,0,0,0,0,,4,52,0,정상,"Kyobo Life Insurance Co., Ltd",교보생명보험,,신창재,E,1.10111E+12,1028111097,서울특별시 종로구 종로 1,www.kyobo.com,,02-721-2365,02-721-3329,65110,19580630,12
30610,B+,A,A,B+,10.39,0.3,4.97,113359,170,36,94848835000,34995051000,452,321,622,357,152490088,98025353,,1.805,1.868,,,3.929,5.707,0.484,,4.087,,15.738,,15.129,5.707,12.039,730.638,,,,,,,,,188.812,,830.638,,,1.486,,,,,,,-7.94,,36.064,,56.063,-61.082,16.219,,-3.487,15.694,25.796,20.2,,,,,,,25.804,,,,,,1586.405,29.275,217.676,838.226,,0,26,0,정상,"KYOBO SECURITIES CO.,LTD.",교보증권,30610,"박봉권, 이석기 (각자대표)",Y,1.10111E+12,1168104407,서울특별시 영등포구 의사당대로 97 교보증권빌딩,www.iprovest.com,,02-3771-9000,02-3771-9135,66121,19491122,12
339770,C,C,C,B,12.12,1.15,3.45,453284,13,0,17125000000,4940000000,222,86,235,86,72872340,57441860,,2.877,2.55,24.285,75.715,7.019,18.703,7.868,,13.618,,197.455,,101.768,18.703,56.861,75.868,111.121,70.57,53.767,22.101,,,116.121,0.703,1411.856,,175.868,95.103,66.027,57.227,33.973,6.162,51.452,18.139,,,-14.012,20.943,180.953,,158.958,86.041,7.014,11.278,12.264,11.957,,3.546,-0.403,,9.759,-2.879,,78.17,140.955,,2315.312,1753.031,,217.505,252.002,333.865,243.947,3537.21,39.031,0,6,0,정상,"KYOCHON FOOD&BEVERAGE CO., LTD.",교촌에프앤비,339770,송종화,Y,1.75211E+12,5138116574,경상북도 칠곡군 가산면 송신로 78,kyochonfnb.com,,031-371-3500,031-371-3696,46313,19991112,12
7690,D,C,D,D,,0.33,3.71,104388,12,9,53813832000,5471830000,698,83,710,92,75794130,59476413,,0.571,0.586,13.334,86.666,0.878,11.874,1.273,,2.246,,42.512,,16.624,11.874,56.111,78.219,116.492,,66.253,11.966,,,101.039,3.244,1807.57,,178.219,90.241,56.694,43.147,43.306,14.135,76.386,32.64,,,-18.105,-37.513,-80.241,,-89.814,-88.855,0.698,13.649,2.305,3.375,,-1.301,-12.374,,-21.692,13.511,,-30.826,87.2,,539.98,467.976,,163.067,203.695,201.279,153.855,2911.624,158.706,2,48,0,정상,"KUKDO CHEMICAL CO.,LTD",국도화학,7690,"이시창, 허연진",Y,1.10111E+12,1198104497,서울특별시 금천구  가산디지털2로 61,www.kukdo.com,,02-3282-1400,02)3282-1486,20111,19720222,12
5320,C,D,C,C,,0.31,,168331,3,0,4410000000,4830000000,90,102,93,102,47419355,47352941,-3.79,-3.79,-3.592,10.69,89.31,-7.738,12.286,-2.041,-4.848,-3.258,-7.738,-11.711,-27.814,-27.814,12.286,62.979,58.783,182.531,,49.264,9.519,,,68.861,6.485,174.202,,158.783,62.876,43.368,27.717,56.632,26.033,130.584,45.969,,,-31.963,-48.008,-121.024,-333.418,-711.845,-249.67,0.521,16.619,3.021,-1.251,,1.593,-9.089,,-21.235,2.348,,-16.455,127.912,,431.851,385.685,,316.748,467.136,342.446,204.176,733.919,,0,7,0,정상,KUKDONG CORPORATION,국동,5320,우혁주,Y,1.10111E+12,2188106865,"서울특별시 강남구 논현로 322 6,7층(역삼동)",www.kd.co.kr,,02-3407-7710,02-2243-7779,46413,19671208,12
60000,,,,A,,,,104476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,Kookmin Bank,국민은행,,김 상 훈,E,1.10111E+12,2018132633,서울특별시 중구 남대문로2가 9-1,http://www.kookmin.co.kr,http://inf.kbstar.com/quics?page=s_ira,02)317-2114,02)317-2615,64121,19621229,12
1140,D,C,D,D,,1.03,,1088476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,koogbo,국보,,정대준,E,2.00111E+12,4098638314,"광주광역시 서구 시청로 97 (치평동, 중흥에스-클래스스카이31) 301-2호",,,627193144,627193145,41112,20130719,3
78130,D,C,C,D,,,,104573,17,0,9744366000,433602000,149,9,166,9,58701000,48178000,,-26.364,-15.921,0.396,99.604,-22.789,9.614,-4.183,,-7.968,,-57.627,,-164.811,9.614,61.268,63.217,188.72,,55.129,8.087,,,59.177,10.173,44.639,,163.217,54.749,36.257,33.144,63.743,10.838,175.811,17.002,,,-28.255,-111.084,-32.668,,14.774,-31.209,71.751,-0.961,3.048,6.333,,181.064,194.901,,-12.37,23.98,,-46.031,45.381,,309.428,308.204,,98.542,109.945,95.537,86.44,625.128,,0,5,0,정상,"KUK-IL PAPER MFG CO.,LTD",국일제지,78130,강태현,K,1.34511E+12,1358101449,경기도 용인시 처인구  이동면 백옥대로 563,www.kukilpaper.co.kr,,(031)339-9100,02-6900-5588,179,19780821,12
2720,C,D,C,B,,1.66,,104722,1,3,12936000000,4800000000,153,97,154,100,84000000,48000000,,-6.216,8.053,49.659,50.341,-10.583,51.128,-1.327,,-2.502,,-9.62,,-40.696,51.128,52.033,92.184,92.346,,70.262,21.922,,,127.299,1.083,,,192.184,104.411,66.238,60.323,33.762,13.012,50.97,38.54,,,6.943,6.277,-137.727,,-337.523,96.235,19.523,22.807,28.186,25.269,,14.674,13.565,,-4.462,24.725,,27.042,90.293,,622.714,313.481,,137.996,154.437,192.259,170.249,654.686,,0,18,0,정상,"Kukje Pharma Co., Ltd.",국제약품,2720,"남영우, 남태훈",Y,1.10111E+12,2078100309,경기도 성남시 분당구  야탑로 96-8,www.kukjepharm.co.kr,,031-781-9081,031-781-6040,212,19590727,12
83420,C,C,C,B,39.69,1.25,3.62,454946,2,1,14808000000,754000000,181,12,183,13,80918033,58000000,,1.186,1.153,6.323,93.677,2.759,4.569,2.488,,4.078,,41.268,,27.915,4.569,59.773,67.301,104.91,,65.066,2.235,,,99.04,1.323,903.074,,167.301,96.875,59.199,50.975,40.801,15.939,68.922,39.065,,,-13.105,-42.292,-71.241,,16.705,-26.668,2.407,15.633,21.171,9.224,,-1.721,-12.17,,-24.88,15.364,,-57.163,141.874,,754.673,706.952,,254.011,301.377,363.901,232.531,2352.881,160.159,0,9,0,정상,"GREEN CHEMICAL CO.,LTD.",그린케미칼,83420,양준화,Y,1.61411E+12,3168103672,충남 서산시 대산읍 독곳리 411-13,www.korgc.com,,041-661-5000,041-661-5079,20421,20030101,12
14530,D,D,D,D,9.7,0.66,5.13,105156,2,0,7844996000,1304869000,87,20,89,20,88146022,65243450,,1.303,1.23,5.912,94.088,7.201,3.508,7.111,,13.283,,159.692,,86.574,3.508,49.737,101.056,130.217,,73.885,27.172,,,104.846,0.93,1082.932,,201.056,82.444,52.148,30.951,47.852,9.07,91.763,18.954,,,-6.799,1.664,-8.986,,-26.119,-33.083,21.791,22.277,13.457,46.277,,4.17,21.266,,8.607,23.887,,187.629,295.751,,3091.575,2908.791,,568.159,924.902,636.444,552.487,6641.916,46.561,0,12,0,정상,"KUKDONG OIL & CHEMICALS CO.,LTD",극동유화,14530,"장홍선, 장선우 (각자대표)",Y,1.84511E+12,6218100510,경상남도 양산시  어실로 101,www.kdoc.co.kr,,055-370-9900,055-383-9918,19221,19791228,12
14280,C,C,D,B,3.81,0.33,2.55,105299,13,0,25576958000,2212944000,347,40,360,40,71047106,55323600,5.219,5.227,4.886,18.447,81.553,9.676,8.903,5.984,4.019,14.385,9.662,105.516,70.871,70.978,8.903,42.239,136.75,85.915,,110.954,25.796,,,141.423,2.829,524.829,,236.75,112.423,59.735,49.359,40.265,16.52,67.405,41.029,,,17.555,43.246,93.727,-17.048,-16.095,-22.943,3.258,3.685,-0.354,0.988,,6.533,2.631,,-1.643,1.175,,0.192,77.015,,455.026,371.09,,129.188,153.296,131.874,185.132,1357.967,8.088,0,15,0,정상,"KUMKANG KIND CO.,LTD",금강공업,14280,"전장열, 전재범 (각자 대표이사)",Y,1.80111E+12,6038115882,부산광역시 사하구  다산로 110,www.kumkangkind.com,,051-264-8881,051-264-2964,2413,19790808,12
8870,D,C,D,D,,0.6,2.24,168401,0,0,10497848000,2782296000,172,54,172,54,61034000,51524000,,-3.376,-3.597,14.274,85.726,-6.609,11.926,1.951,,4.594,,117.803,,-169.453,11.926,41.447,141.272,107.062,69.905,73.556,67.716,,,162.521,3.031,1651.411,,241.272,96.903,67.36,53.327,32.64,10.465,48.456,32.063,,,6.812,22.832,,,-58.725,-65.507,-3.571,-10.329,-8.752,-0.12,-11.764,-8.058,14.19,,-2.535,14.354,,-12.192,83.146,,798.807,684.789,,118.875,151.536,144.544,195.745,5019.165,-12.463,0,11,0,정상,"KUMBI CO.,LTD",금비,8870,고기영,Y,1.20111E+12,1268109409,경기도 이천시 부발읍 중부대로1707번길 13,www.e-kumbi.co.kr,,031-632-5280,02-421-7520,23192,19730605,9
1570,D,D,D,D,,19.42,,106119,0,0,18261166000,1554720000,418,30,418,30,43687000,51824000,-39.7,-39.7,-40.526,22.832,77.168,-33.136,32.44,-2.975,-12.292,-8.02,-33.136,-50.33,-207.946,-207.946,32.44,35.046,185.341,29.794,18.972,166.53,18.812,,,235.725,8.888,512.261,,285.341,198.402,82.612,47.616,17.388,2.959,21.048,17.019,,,-25.047,-29.266,-284.341,1219.748,81.194,87.144,152.501,324.194,170.213,184.087,,109.359,-13.614,,-59.979,295.014,,-18.504,30.961,,417.453,322.142,,42.34,66.255,49.219,83.466,523.793,,0,24,0,정상,"KUMYANG CO.,LTD",금양,1570,류광지,Y,1.80111E+12,6068104711,부산광역시 사상구 낙동대로960번길 77 (감전동),www.kyc.co.kr,,051-316-5881,051-325-5887,201,19551117,12
2990,B,B,B+,B,,0.28,,104005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,Kumho Construction & Engineering INC,금호건설,,이서형,E,2.00111E+12,4108116009,광주광역시 서구 광천동 49-1,www.kumgun.co.kr,,02-758-8685,02-753-2098,41210,19480906,12
11780,A,A,A+,A,,,,106368,76,19,130764000000,15246000000,1206,212,1282,231,102000000,66000000,,7.071,6.3,10.215,89.785,7.766,4.538,4.574,,6.236,,214.362,,266.962,4.538,73.111,36.779,168.073,,26.224,10.554,,,92.703,0.955,3460.73,,136.779,83.853,67.776,49.688,32.224,9.344,47.546,28.996,,,-20.727,-54.72,-68.713,,-56.177,-59.238,3.399,8.636,9.038,5.276,,2.725,-6.12,,-9.278,5.259,,5.318,80.557,,806.717,724.308,,121.743,166.353,302.237,109.83,3775.638,32.819,4,43,0,정상,"KUMHO PETRO CHEMICAL CO.,LTD",금호석유화학,11780,백종훈,Y,1.10111E+12,1028131147,"서울특별시 중구 청계천로 100 (수표동, 시그니쳐타워)",www.kkpc.com,,02-6961-1114,02-6961-1279,201,19761210,12
214330,D,C,C,D,,0.36,,105606,15,0,18498116000,6572610000,341,135,356,135,51961000,48686000,,-5.553,-6.09,8.771,91.229,-6.433,5.814,2.481,,3.426,,10.711,,-20.112,5.814,68.615,45.74,188.394,,42.827,2.913,,,65.057,1.663,217.217,,145.74,63.215,44.639,18.208,55.361,17.117,124.019,30.919,,,31.159,10.574,15.946,,-10.629,3.185,3.547,-7.208,14.161,37.502,,-6.961,14.223,,31.784,41.501,,-2.856,83.906,,547.858,499.804,,177.838,482.887,304.258,115.856,362.193,,1,11,0,정상,"Kumho HT, Inc.",금호에이치티,214330,"김진곤, 김두인(각자대표)",Y,2.05911E+12,4098107801,광주광역시 광산구 용아로 717,www.kumhoht.co.kr,,062-958-2700,062-958-2710,303,19890701,12
1210,D,C,C,D,,1.25,,106395,1,0,3902000000,1114000000,64,26,65,26,60030769,42846154,-34.366,-34.366,-31.515,27.683,72.317,-177.46,43.1,-14.298,-31.872,-79.612,-177.46,-50.954,-113.58,-113.58,43.1,13.512,640.106,69.555,45.177,546.149,93.958,,,360.231,4.967,,,740.106,185.727,48.673,16.487,51.327,13.849,105.453,26.982,,,15.99,49.721,-30.194,2.7,2.7,-4.015,-14.935,2.538,-14.295,-5.986,,-47.142,-26.769,,-21.586,-10.48,,32.758,92.743,,640.315,463.058,,209.868,564.793,113.046,516.378,330.497,,1,10,0,정상,"KUMHO ELECTRIC CO.,LTD",금호전기,1210,이홍민,Y,1.10111E+12,1058100527,서울특별시 영등포구 국제금융로 10 쓰리아이에프씨동 14층,www.khe.co.kr,,02-1566-2718,02)704-0044,28410,19350525,12
73240,A,A,A+,B+,5.66,0.94,,481454,56,2,380560000000,15555000000,5304,253,5360,255,71000000,61000000,,4.252,3.693,27.467,72.533,13.001,17.297,8.629,,31.095,,28.616,,11.965,17.297,28.96,245.303,106.143,,134.829,110.474,,,202.192,4.591,-17.505,,345.303,96.065,58.555,51.221,41.445,14.939,70.78,36.046,,,13.55,83.67,1676.523,,-321.827,-503.268,2.897,-3.01,-2.245,-0.536,,12.414,13.443,,-11.411,-19.485,,39.545,84.85,,526.091,381.588,,140.685,161.469,117.443,305.749,281.376,,2,52,0,정상,"KUMHO TIRE CO., INC.",금호타이어,73240,정일택,Y,1.10111E+12,1018195610,광주광역시 광산구  어등대로 658,www.kumhotire.co.kr,,02-6303-8114,02-6303-8159,221,20030630,12
92440,D,D,D,D,44.49,0.31,4.57,106614,16,0,44005068000,2807454000,792,78,808,78,54461718,35993000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,정상,KISHIN CORPORATION,기신정기,92440,윤현도,Y,1.20111E+12,1398116717,"인천광역시 남동구  은봉로 111 49동 1호(논현동, 남동공단)",www.kishin.com,,032-820-1600,032-814-7188,292,19881101,3
270,B,A,A+,C,4.33,0.84,5.5,1664948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,KIA,기아,,강지숙,E,2.00111E+12,5618700845,광주광역시 광산구 평동산단1번로 154 (장록동),,,629444055,69444053,68,20171019,12
